Search Key,Name,Description,Account Type,Account Sign,Document Controlled,Summary Level,Default Account,Parent_Value,Element Level,Operands,Show Value Condition,Title Node
1062,DEPOSITOS A PLAZO - En Instituciones Financieras,DEPOSITOS A PLAZO - En Instituciones Financieras,ASSET,DEBIT,N,N,,106,S,,Algebraic,N
107,FONDOS SUJETOS A RESTRICCION,FONDOS SUJETOS A RESTRICCION,ASSET,DEBIT,N,Y,,10,C,,Algebraic,N
1071,FONDOS SUJETOS A RESTRICCION,FONDOS SUJETOS A RESTRICCION,ASSET,DEBIT,N,Y,,107,C,,Algebraic,N
107101,FONDOS SUJETOS A RESTRICCION M.N.-BCO INTERBANK,FONDOS SUJETOS A RESTRICCION M.N.-BCO INTERBANK,ASSET,DEBIT,N,N,,1071,S,,Algebraic,N
107102,FONDOS SUJETOS A RESTRUCCION M.E.,FONDOS SUJETOS A RESTRUCCION M.E.,ASSET,DEBIT,N,N,,1071,S,,Algebraic,N
11,INVERSIONES FINANCIERAS,INVERSIONES FINANCIERAS,ASSET,DEBIT,N,Y,,1,C,,Algebraic,N
111,INVERSIONES MANTENIDAS PARA NEGOCIACION,INVERSIONES MANTENIDAS PARA NEGOCIACION,ASSET,DEBIT,N,Y,,11,C,,Algebraic,N
1111,VALORES EMITIDOS O GARANTIZADOS x ESTADO,VALORES EMITIDOS O GARANTIZADOS x ESTADO,ASSET,DEBIT,N,Y,,111,C,,Algebraic,N
11111,COSTO - Valores Emit Garant Estado - Para Negociación,COSTO - Valores Emit Garant Estado - Para Negociación,ASSET,DEBIT,N,N,,1111,S,,Algebraic,N
11112,VALOR RAZONABLE - Valores Emit Garant Estado - Para Negociación,VALOR RAZONABLE - Valores Emit Garant Estado - Para Negociación,ASSET,DEBIT,N,N,,1111,S,,Algebraic,N
1112,VALORES EMITIDOS x EL SISTEMA FINANCIERO,VALORES EMITIDOS x EL SISTEMA FINANCIERO,ASSET,DEBIT,N,Y,,111,C,,Algebraic,N
11121,COSTO - Valores Emit Sistema Financiero - Para Negociación,COSTO - Valores Emit Sistema Financiero - Para Negociación,ASSET,DEBIT,N,N,,1112,S,,Algebraic,N
11122,VALOR RAZONABLE - Valores Emit Sistema Financiero - Para Negociación,VALOR RAZONABLE - Valores Emit Sistema Financiero - Para Negociación,ASSET,DEBIT,N,N,,1112,S,,Algebraic,N
1113,VALORES EMITIDOS POR EMPRESAS,VALORES EMITIDOS POR EMPRESAS,ASSET,DEBIT,N,Y,,111,C,,Algebraic,N
11131,COSTO - Valores Emit Empresas - Para Negociación,COSTO - Valores Emit Empresas - Para Negociación,ASSET,DEBIT,N,N,,1113,S,,Algebraic,N
11132,VALOR RAZONABLE - Valores Emit Empresas - Para Negociación,VALOR RAZONABLE - Valores Emit Empresas - Para Negociación,ASSET,DEBIT,N,N,,1113,S,,Algebraic,N
1114,OTROS TITULOS REPRESENTATIVOS DE DEUDA,OTROS TITULOS REPRESENTATIVOS DE DEUDA,ASSET,DEBIT,N,Y,,111,C,,Algebraic,N
11141,COSTO - Otros Titulos Repres Deuda - Para Negociación,COSTO - Otros Titulos Repres Deuda - Para Negociación,ASSET,DEBIT,N,N,,1114,S,,Algebraic,N
11142,VALOR RAZONABLE - Otros Titulos Repres Deuda - Para Negociación,VALOR RAZONABLE - Otros Titulos Repres Deuda - Para Negociación,ASSET,DEBIT,N,N,,1114,S,,Algebraic,N
1115,PARTICIPACIONES EN ENTIDADES,PARTICIPACIONES EN ENTIDADES,ASSET,DEBIT,N,Y,,111,C,,Algebraic,N
11151,COSTO - Participaciones Entidades - Para Negociación,COSTO - Participaciones Entidades - Para Negociación,ASSET,DEBIT,N,N,,1115,S,,Algebraic,N
11152,VALOR RAZONABLE- Participaciones Entidades - Para Negociación,VALOR RAZONABLE- Participaciones Entidades - Para Negociación,ASSET,DEBIT,N,N,,1115,S,,Algebraic,N
112,INVERSIONES DISPONIBLES PARA LA VENTA,INVERSIONES DISPONIBLES PARA LA VENTA,ASSET,DEBIT,N,Y,,11,C,,Algebraic,N
1121,VALORES EMITIDOS O GARANTIZADOS x ESTADO - Disponible Para La Venta,VALORES EMITIDOS O GARANTIZADOS x ESTADO - Disponible Para La Venta,ASSET,DEBIT,N,Y,,112,C,,Algebraic,N
11211,COSTO - Valores Emit Garant Estado - Disp para la Venta,COSTO - Valores Emit Garant Estado - Disp para la Venta,ASSET,DEBIT,N,N,,1121,S,,Algebraic,N
11212,VALOR RAZONABLE - Valores Emit Garant Estado - Disp para la Venta,VALOR RAZONABLE - Valores Emit Garant Estado - Disp para la Venta,ASSET,DEBIT,N,N,,1121,S,,Algebraic,N
1122,VALORES EMITIDOS x EL SISTEMA FINANCIERO,VALORES EMITIDOS x EL SISTEMA FINANCIERO,ASSET,DEBIT,N,Y,,112,C,,Algebraic,N
11221,COSTO - Valores Emit Sistema Financiero - Disp para la Venta,COSTO - Valores Emit Sistema Financiero - Disp para la Venta,ASSET,DEBIT,N,N,,1122,S,,Algebraic,N
11222,VALOR RAZONABLE - Valores Emit Sistema Financiero - Disp para la Venta,VALOR RAZONABLE - Valores Emit Sistema Financiero - Disp para la Venta,ASSET,DEBIT,N,N,,1122,S,,Algebraic,N
1123,VALORES EMITIDOS POR EMPRESAS,VALORES EMITIDOS POR EMPRESAS,ASSET,DEBIT,N,Y,,112,C,,Algebraic,N
11231,COSTO - Valores Emit por empresas - Disp para la Venta,COSTO - Valores Emit por empresas - Disp para la Venta,ASSET,DEBIT,N,N,,1123,S,,Algebraic,N
11232,VALOR RAZONABLE - Valores Emit por empresas - Disp para la Venta,VALOR RAZONABLE - Valores Emit por empresas - Disp para la Venta,ASSET,DEBIT,N,N,,1123,S,,Algebraic,N
1124,OTROS TÍTULOS REPRESENTATIVOS DE DEUDA,OTROS TÍTULOS REPRESENTATIVOS DE DEUDA,ASSET,DEBIT,N,Y,,112,C,,Algebraic,N
11241,COSTO - Otros Titulos Repres Deuda - Disp para la Venta,COSTO - Otros Titulos Repres Deuda - Disp para la Venta,ASSET,DEBIT,N,N,,1124,S,,Algebraic,N
11242,VALOR RAZONABLE - Otros Titulos Repres Deuda - Disp para la Venta,VALOR RAZONABLE - Otros Titulos Repres Deuda - Disp para la Venta,ASSET,DEBIT,N,N,,1124,S,,Algebraic,N
113,ACTIVOS FINANCIEROS-ACUERDO DE COMPRA,ACTIVOS FINANCIEROS-ACUERDO DE COMPRA,ASSET,DEBIT,N,Y,,11,C,,Algebraic,N
1131,INVERSIONES MANTENIDAS PARA NEGOCIACION-ACUERDO DE COMPRA,INVERSIONES MANTENIDAS PARA NEGOCIACION-ACUERDO DE COMPRA,ASSET,DEBIT,N,Y,,113,C,,Algebraic,N
11311,COSTO - Inversiones Mant Negociación - Acuerdo de Compra,COSTO - Inversiones Mant Negociación - Acuerdo de Compra,ASSET,DEBIT,N,N,,1131,S,,Algebraic,N
11312,VALOR RAZONABLE - Inversiones Mant Negociación - Acuerdo de Compra,VALOR RAZONABLE - Inversiones Mant Negociación - Acuerdo de Compra,ASSET,DEBIT,N,N,,1131,S,,Algebraic,N
1132,INVERSIONES DISPONIBLES PARA LA VENTA-ACUERDO DE COMPRA,INVERSIONES DISPONIBLES PARA LA VENTA-ACUERDO DE COMPRA,ASSET,DEBIT,N,Y,,113,C,,Algebraic,N
11321,COSTO - Inversiones Disp Venta - Acuerdo de Compra,COSTO - Inversiones Disp Venta - Acuerdo de Compra,ASSET,DEBIT,N,N,,1132,S,,Algebraic,N
11322,VALOR RAZONABLE - Inversiones Disp Venta - Acuerdo de Compra,VALOR RAZONABLE - Inversiones Disp Venta - Acuerdo de Compra,ASSET,DEBIT,N,N,,1132,S,,Algebraic,N
12,CUENTAS X COBRAR COMERCIALES-TERCEROS,CUENTAS X COBRAR COMERCIALES-TERCEROS,ASSET,DEBIT,N,Y,,1,C,,Algebraic,N
121,"FACTURAS,BOLETAS Y OTROS COMPROB. x COBRAR","FACTURAS,BOLETAS Y OTROS COMPROB. x COBRAR",ASSET,DEBIT,N,Y,,12,C,,Algebraic,N
12110,FACTURAS POR COBRAR,FACTURAS POR COBRAR,ASSET,DEBIT,N,Y,,121,C,,Algebraic,N
121101,Facturas por Cobrar en M.N.,Facturas por Cobrar en M.N.,ASSET,DEBIT,N,N,C_RECEIVABLE_ACCT,12110,S,,Algebraic,N
121102,Facturas por Cobrar en M.E.,Facturas por Cobrar en M.E.,ASSET,DEBIT,N,N,,12110,S,,Algebraic,N
12120,BOLETAS POR COBRAR,BOLETAS POR COBRAR,ASSET,DEBIT,N,Y,,121,C,,Algebraic,N
121201,Boletas por Cobrar en M.N.,Boletas por Cobrar en M.N.,ASSET,DEBIT,N,N,,12120,S,,Algebraic,N
121202,Boletas por Cobrar en M.E.,Boletas por Cobrar en M.E.,ASSET,DEBIT,N,N,,12120,S,,Algebraic,N
122,ANTICIPOS DE CLIENTES,ANTICIPOS DE CLIENTES,ASSET,DEBIT,N,Y,,12,C,,Algebraic,N
1221,Anticipo de Clientes,Anticipo de Clientes,ASSET,DEBIT,N,N,C_PREPAYMENT_ACCT,122,S,,Algebraic,N
123,LETRAS POR COBRAR,LETRAS POR COBRAR,ASSET,DEBIT,N,Y,,12,C,,Algebraic,N
1231,En Cartera - Letras por Cobrar Comerciales - Terceros,En Cartera - Letras por Cobrar Comerciales - Terceros,ASSET,DEBIT,N,N,,123,S,,Algebraic,N
1232,En Cobranza - Letras por Cobrar Comerciales - Terceros,En Cobranza - Letras por Cobrar Comerciales - Terceros,ASSET,DEBIT,N,N,,123,S,,Algebraic,N
1233,En Descuento - Letras por Cobrar Comerciales - Terceros,En Descuento - Letras por Cobrar Comerciales - Terceros,ASSET,DEBIT,N,N,,123,S,,Algebraic,N
129,COBRANZA DUDOSA,COBRANZA DUDOSA,ASSET,DEBIT,N,Y,,12,C,,Algebraic,N
1291,"FACTURAS,BOLETAS Y OTROS COMPR. x COBRAR - Cobranza Dudosa -Terceros","FACTURAS,BOLETAS Y OTROS COMPR. x COBRAR - Cobranza Dudosa -Terceros",ASSET,DEBIT,N,N,,129,S,,Algebraic,N
1293,LETRAS POR COBRAR - Cobranza Dudosa - Terceros,LETRAS POR COBRAR - Cobranza Dudosa - Terceros,ASSET,DEBIT,N,N,,129,S,,Algebraic,N
13,CUENTAS x COBRAR COMERCIALES - RELACIONADAS,CUENTAS x COBRAR COMERCIALES - RELACIONADAS,ASSET,DEBIT,N,Y,,1,C,,Algebraic,N
131,"FACTURAS,BOLETAS Y OTROS COMPR. x COBRAR","FACTURAS,BOLETAS Y OTROS COMPR. x COBRAR",ASSET,DEBIT,N,Y,,13,C,,Algebraic,N
1311,NO EMITIDAS,NO EMITIDAS,ASSET,DEBIT,N,Y,,131,C,,Algebraic,N
13111,"MATRIZ - No Emitidas - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","MATRIZ - No Emitidas - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1311,S,,Algebraic,N
13112,"SUBSIDIARIAS - No Emitidas - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","SUBSIDIARIAS - No Emitidas - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1311,S,,Algebraic,N
13113,"ASOCIADAS - No Emitidas - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","ASOCIADAS - No Emitidas - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1311,S,,Algebraic,N
13114,"SUCURSALES - No Emitidas - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","SUCURSALES - No Emitidas - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1311,S,,Algebraic,N
13115,"OTROS- No Emitidas - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","OTROS- No Emitidas - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1311,S,,Algebraic,N
1312,EMITIDAS EN CARTERA,EMITIDAS EN CARTERA,ASSET,DEBIT,N,Y,,131,C,,Algebraic,N
13121,"MATRIZ - En Cartera - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","MATRIZ - En Cartera - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1312,S,,Algebraic,N
13122,"SUBSIDIARIAS - En Cartera - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","SUBSIDIARIAS - En Cartera - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1312,S,,Algebraic,N
13123,"ASOCIADAS - En Cartera - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","ASOCIADAS - En Cartera - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1312,S,,Algebraic,N
13124,"SUCURSALES - En Cartera - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","SUCURSALES - En Cartera - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1312,S,,Algebraic,N
13125,"OTROS- En Cartera - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","OTROS- En Cartera - Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1312,S,,Algebraic,N
1313,EN COBRANZA,EN COBRANZA,ASSET,DEBIT,N,Y,,131,C,,Algebraic,N
13131,"MATRIZ - En Cobranza -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","MATRIZ - En Cobranza -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1313,S,,Algebraic,N
13132,"SUBSIDIARIAS - En Cobranza -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","SUBSIDIARIAS - En Cobranza -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1313,S,,Algebraic,N
13133,"ASOCIADAS - En Cobranza -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","ASOCIADAS - En Cobranza -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1313,S,,Algebraic,N
13134,"SUCURSALES - En Cobranza -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","SUCURSALES - En Cobranza -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1313,S,,Algebraic,N
13135,"OTROS- En Cobranza -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","OTROS- En Cobranza -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1313,S,,Algebraic,N
1314,EN DESCUENTO,EN DESCUENTO,ASSET,DEBIT,N,Y,,131,C,,Algebraic,N
13141,"MATRIZ - En Descuento -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","MATRIZ - En Descuento -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1314,S,,Algebraic,N
13142,"SUBSIDIARIAS - En Descuento -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","SUBSIDIARIAS - En Descuento -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1314,S,,Algebraic,N
13143,"ASOCIADAS- En Descuento -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","ASOCIADAS- En Descuento -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1314,S,,Algebraic,N
13144,"SUCURSALES- En Descuento -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","SUCURSALES- En Descuento -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1314,S,,Algebraic,N
13145,"OTROS- En Descuento -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas","OTROS- En Descuento -  Facturas, Boletas y Otros Comprobantes Por Cobrar - Relacionadas",ASSET,DEBIT,N,N,,1314,S,,Algebraic,N
132,ANTICIPOS RECIBIDOS,ANTICIPOS RECIBIDOS,ASSET,DEBIT,N,Y,,13,C,,Algebraic,N
1321,ANTICIPOS RECIBIDOS - Relacionadas,ANTICIPOS RECIBIDOS - Relacionadas,ASSET,DEBIT,N,Y,,132,C,,Algebraic,N
13211,MATRIZ -Anticipos Recibidos- Relacionadas,MATRIZ -Anticipos Recibidos- Relacionadas,ASSET,DEBIT,N,N,,1321,S,,Algebraic,N
13212,SUBSIDIARIAS-Anticipos Recibidos- Relacionadas,SUBSIDIARIAS-Anticipos Recibidos- Relacionadas,ASSET,DEBIT,N,N,,1321,S,,Algebraic,N
13213,ASOCIADAS-Anticipos Recibidos- Relacionadas,ASOCIADAS-Anticipos Recibidos- Relacionadas,ASSET,DEBIT,N,N,,1321,S,,Algebraic,N
13214,SUCURSALES-Anticipos Recibidos- Relacionadas,SUCURSALES-Anticipos Recibidos- Relacionadas,ASSET,DEBIT,N,N,,1321,S,,Algebraic,N
13215,OTROS-Anticipos Recibidos- Relacionadas,OTROS-Anticipos Recibidos- Relacionadas,ASSET,DEBIT,N,N,,1321,S,,Algebraic,N
133,LETRAS POR COBRAR,LETRAS POR COBRAR,ASSET,DEBIT,N,Y,,13,C,,Algebraic,N
1331,EN CARTERA,EN CARTERA,ASSET,DEBIT,N,Y,,133,C,,Algebraic,N
13311,MATRIZ - En Cartera - Letras Por Cobrar - Relacionadas,MATRIZ - En Cartera - Letras Por Cobrar - Relacionadas,ASSET,DEBIT,N,N,,1331,S,,Algebraic,N
13312,SUBSIDIARIA - En Cartera - Letras Por Cobrar - Relacionadas,SUBSIDIARIA - En Cartera - Letras Por Cobrar - Relacionadas,ASSET,DEBIT,N,N,,1331,S,,Algebraic,N
13313,ASOCIADAS - En Cartera - Letras Por Cobrar - Relacionadas,ASOCIADAS - En Cartera - Letras Por Cobrar - Relacionadas,ASSET,DEBIT,N,N,,1331,S,,Algebraic,N
13314,SUCURSALES- En Cartera - Letras Por Cobrar - Relacionadas,SUCURSALES- En Cartera - Letras Por Cobrar - Relacionadas,ASSET,DEBIT,N,N,,1331,S,,Algebraic,N
13315,OTROS- En Cartera - Letras Por Cobrar - Relacionadas,OTROS- En Cartera - Letras Por Cobrar - Relacionadas,ASSET,DEBIT,N,N,,1331,S,,Algebraic,N
1332,EN COBRANZA,EN COBRANZA,ASSET,DEBIT,N,Y,,133,C,,Algebraic,N
13321,MATRIZ - En Cobranza - Letras Por Cobrar - Relacionadas,MATRIZ - En Cobranza - Letras Por Cobrar - Relacionadas,ASSET,DEBIT,N,N,,1332,S,,Algebraic,N
13322,SUBSIDIARIAS - En Cobranza - Letras Por Cobrar - Relacionadas,SUBSIDIARIAS - En Cobranza - Letras Por Cobrar - Relacionadas,ASSET,DEBIT,N,N,,1332,S,,Algebraic,N
13323,ASOCIADAS - En Cobranza - Letras Por Cobrar - Relacionadas,ASOCIADAS - En Cobranza - Letras Por Cobrar - Relacionadas,ASSET,DEBIT,N,N,,1332,S,,Algebraic,N
13324,SUCURSALES - En Cobranza- Letras Por Cobrar - Relacionadas,SUCURSALES - En Cobranza- Letras Por Cobrar - Relacionadas,ASSET,DEBIT,N,N,,1332,S,,Algebraic,N
13325,OTROS - En Cobranza- Letras Por Cobrar - Relacionadas,OTROS - En Cobranza- Letras Por Cobrar - Relacionadas,ASSET,DEBIT,N,N,,1332,S,,Algebraic,N
1333,EN DESCUENTO,EN DESCUENTO,ASSET,DEBIT,N,Y,,133,C,,Algebraic,N
13331,MATRIZ - En Descuento - Letras Por Cobrar - Relacionadas,MATRIZ - En Descuento - Letras Por Cobrar - Relacionadas,ASSET,DEBIT,N,N,,1333,S,,Algebraic,N
13332,SUBSIDIARIAS - En Descuento - Letras Por Cobrar - Relacionadas,SUBSIDIARIAS - En Descuento - Letras Por Cobrar - Relacionadas,ASSET,DEBIT,N,N,,1333,S,,Algebraic,N
13333,ASOCIADAS - En Descuento - Letras Por Cobrar - Relacionadas,ASOCIADAS - En Descuento - Letras Por Cobrar - Relacionadas,ASSET,DEBIT,N,N,,1333,S,,Algebraic,N
13334,SUCURSAL - En Descuento - Letras Por Cobrar - Relacionadas,SUCURSAL - En Descuento - Letras Por Cobrar - Relacionadas,ASSET,DEBIT,N,N,,1333,S,,Algebraic,N
13335,OTROS - En Descuento - Letras Por Cobrar - Relacionadas,OTROS - En Descuento - Letras Por Cobrar - Relacionadas,ASSET,DEBIT,N,N,,1333,S,,Algebraic,N
139,COBRANZA DUDOSA,COBRANZA DUDOSA,ASSET,DEBIT,N,Y,,13,C,,Algebraic,N
1391,"FACTURAS,BOLETAS Y OTROS COMPR. x COBRAR - Cobranza Dudosa Relacionadas","FACTURAS,BOLETAS Y OTROS COMPR. x COBRAR - Cobranza Dudosa Relacionadas",ASSET,DEBIT,N,N,,139,S,,Algebraic,N
1393,LETRAS POR COBRAR - Cobranza Dudosa - Relacionadas,LETRAS POR COBRAR - Cobranza Dudosa - Relacionadas,ASSET,DEBIT,N,N,,139,S,,Algebraic,N
14,"CUENTAS x COBRAR PERS., ACC.(SOC.) DIREC. GER.","CUENTAS x COBRAR PERS., ACC.(SOC.) DIREC. GER.",ASSET,DEBIT,N,Y,,1,C,,Algebraic,N
141,PERSONAL,PERSONAL,ASSET,DEBIT,N,Y,,14,C,,Algebraic,N
1411,Prestamos al Personal,Prestamos al Personal,ASSET,DEBIT,N,N,,141,S,,Algebraic,N
1412,Adelanto de Remuneraciones al Personal,Adelanto de Remuneraciones al Personal,ASSET,DEBIT,N,N,,141,S,,Algebraic,N
1413,Entregas a Rendir Cuenta - Personal,Entregas a Rendir Cuenta - Personal,ASSET,DEBIT,N,N,,141,S,,Algebraic,N
1419,Otras Cuentas por Cobrar al Personal,Otras Cuentas por Cobrar al Personal,ASSET,DEBIT,N,N,,141,S,,Algebraic,N
142,ACCIONISTAS (O SOCIOS),ACCIONISTAS (O SOCIOS),ASSET,DEBIT,N,Y,,14,C,,Algebraic,N
1421,SUSCRIP. X COBRAR SOCIOS O ACCIONISTAS,SUSCRIP. X COBRAR SOCIOS O ACCIONISTAS,ASSET,DEBIT,N,N,,142,S,,Algebraic,N
1422,PRESTAMOS - Accionistas (o socios),PRESTAMOS - Accionistas (o socios),ASSET,DEBIT,N,N,,142,S,,Algebraic,N
143,DIRECTORES,DIRECTORES,ASSET,DEBIT,N,Y,,14,C,,Algebraic,N
1431,PRESTAMOS - Directores,PRESTAMOS - Directores,ASSET,DEBIT,N,N,,143,S,,Algebraic,N
1432,ADELANTO DE DIETAS - Directores,ADELANTO DE DIETAS - Directores,ASSET,DEBIT,N,N,,143,S,,Algebraic,N
1433,ENTREGAS A RENDIR CUENTA - Directores,ENTREGAS A RENDIR CUENTA - Directores,ASSET,DEBIT,N,N,,143,S,,Algebraic,N
144,GERENTES,GERENTES,ASSET,DEBIT,N,Y,,14,C,,Algebraic,N
1441,PRESTAMOS - Gerentes,PRESTAMOS - Gerentes,ASSET,DEBIT,N,N,,144,S,,Algebraic,N
1442,ADELANTO DE REMUNERACIONES - Gerentes,ADELANTO DE REMUNERACIONES - Gerentes,ASSET,DEBIT,N,N,,144,S,,Algebraic,N
1443,ENTREGAS A RENDIR CUENTA - Gerentes,ENTREGAS A RENDIR CUENTA - Gerentes,ASSET,DEBIT,N,N,,144,S,,Algebraic,N
148,DIVERSAS,DIVERSAS,ASSET,DEBIT,N,Y,,14,C,,Algebraic,N
1481,"DIVERSAS - Cuentas - Por Cobrar - Personal, Socios, Gerentes","DIVERSAS - Cuentas - Por Cobrar - Personal, Socios, Gerentes",ASSET,DEBIT,N,N,,148,S,,Algebraic,N
149,COBRANZA DUDOSA,COBRANZA DUDOSA,ASSET,DEBIT,N,Y,,14,C,,Algebraic,N
1491,PERSONAL - Cobranza Dudosa,PERSONAL - Cobranza Dudosa,ASSET,DEBIT,N,N,,149,S,,Algebraic,N
1492,ACCIONISTAS (O SOCIOS) - Cobranza Dudosa,ACCIONISTAS (O SOCIOS) - Cobranza Dudosa,ASSET,DEBIT,N,N,,149,S,,Algebraic,N
1493,DIRECTORES - Cobranza Dudosa,DIRECTORES - Cobranza Dudosa,ASSET,DEBIT,N,N,,149,S,,Algebraic,N
1494,GERENTES - Cobranza Dudosa,GERENTES - Cobranza Dudosa,ASSET,DEBIT,N,N,,149,S,,Algebraic,N
1498,DIVERSAS - Cuentas por cobrar -Cobranza Dudosa,DIVERSAS - Cuentas por cobrar -Cobranza Dudosa,ASSET,DEBIT,N,N,,149,S,,Algebraic,N
16,CUENTAS x COBRAR DIVERSAS-TERCEROS,CUENTAS x COBRAR DIVERSAS-TERCEROS,ASSET,DEBIT,N,Y,,1,C,,Algebraic,N
161,PRESTAMOS A TERCEROS,PRESTAMOS A TERCEROS,ASSET,DEBIT,N,Y,,16,C,,Algebraic,N
1611,Prestamos a Terceros con Garantia,Prestamos a Terceros con Garantia,ASSET,DEBIT,N,N,,161,S,,Algebraic,N
1612,Prestamos a Terceros sin Garantia,Prestamos a Terceros sin Garantia,ASSET,DEBIT,N,N,,161,S,,Algebraic,N
162,RECLAMACIONES A TERCEROS,RECLAMACIONES A TERCEROS,ASSET,DEBIT,N,Y,,16,C,,Algebraic,N
1621,Compañias Aseguradoras - Reclamaciones de Terceros,Compañias Aseguradoras - Reclamaciones de Terceros,ASSET,DEBIT,N,N,,162,S,,Algebraic,N
1622,Transportadoras - Reclamaciones de Terceros,Transportadoras - Reclamaciones de Terceros,ASSET,DEBIT,N,N,,162,S,,Algebraic,N
1623,Servicios Publicos - Reclamaciones de Terceros,Servicios Publicos - Reclamaciones de Terceros,ASSET,DEBIT,N,N,,162,S,,Algebraic,N
1624,Tributos - Reclamaciones de Terceros,Tributos - Reclamaciones de Terceros,ASSET,DEBIT,N,N,,162,S,,Algebraic,N
1629,Otras Reclamaciones a Terceros,Otras Reclamaciones a Terceros,ASSET,DEBIT,N,N,,162,S,,Algebraic,N
163,"INTERESES, REGALIAS Y DIVIDENDOS","INTERESES, REGALIAS Y DIVIDENDOS",ASSET,DEBIT,N,Y,,16,C,,Algebraic,N
1631,INTERESES - Por Cobrar - Terceros,INTERESES - Por Cobrar - Terceros,ASSET,DEBIT,N,N,,163,S,,Algebraic,N
1632,REGALIAS - Por Cobrar - Terceros,REGALIAS - Por Cobrar - Terceros,ASSET,DEBIT,N,N,,163,S,,Algebraic,N
1633,DIVIDENDOS - Por Cobrar - Terceros,DIVIDENDOS - Por Cobrar - Terceros,ASSET,DEBIT,N,N,,163,S,,Algebraic,N
164,DEPOSITOS OTORGADOS EN GARANTIA,DEPOSITOS OTORGADOS EN GARANTIA,ASSET,DEBIT,N,Y,,16,C,,Algebraic,N
1641,PRÉSTAMOS DE INSTITUCIONES  FINANC. - Depositos Otorgados,PRÉSTAMOS DE INSTITUCIONES  FINANC. - Depositos Otorgados,ASSET,DEBIT,N,N,,164,S,,Algebraic,N
1642,PRÉSTAMOS DE INSTITUCIONES NO FINANC. - Depósitos Otorgados,PRÉSTAMOS DE INSTITUCIONES NO FINANC. - Depósitos Otorgados,ASSET,DEBIT,N,N,,164,S,,Algebraic,N
1644,DEPOSITOS EN GARANTIA POR ALQUILERES - Depósitos Otorgados,DEPOSITOS EN GARANTIA POR ALQUILERES - Depósitos Otorgados,ASSET,DEBIT,N,N,,164,S,,Algebraic,N
